1298;улица Щорса;ул. Щорса;в сторону улицы Пушкинской;2;56,86953491;53,21290214;0
1301;улица Димитрова;ул. Димитрова;в сторону улицы Удмуртской;2;56,869579;53,22024605;0
1302;Северный микрорайон;Северный мкрн;в сторону улицы 10 лет Октября;2;56,87891346;53,22309838;0
1303;Северный микрорайон;Северный мкрн;в сторону улицы Бумашевской;2;56,87968158;53,22415471;0
1311;Торгово-развлекательный центр Италмас;ТРЦ Италмас;в сторону улицы Ленина;3;56,8679705;53,27521791;0
1312;Покровская церковь;Покровская церковь;в сторону улицы Дзержинского;3;56,87129309;53,24637472;0
1313;Покровская церковь;Покровская церковь;в сторону улицы Тимирязева;3;56,87111831;53,24620305;0
1314;Школа №79;Школа №79;в сторону улицы Дзержинского;3;56,87428207;53,24922058;0
1315;улица Чехова;ул. Чехова;в сторону улицы 9 Января;2;56,87184585;53,24864332;0
1316;Торговый техникум;Торговый техникум;в сторону улицы Ворошилова;2;56,87443744;53,25783794;0
1317;Северный рынок;Северный рынок;в сторону улицы Дзержинского;3;56,87793312;53,2501674;0
1318;улица Ворошилова;ул. Ворошилова;в сторону улицы 10 лет Октября;2;56,87756233;53,25761264;0
1319;Торговый техникум;Торговый техникум;в сторону улицы 10 лет Октября;2;56,87347588;53,25730685;0
1320;Северный рынок;Северный рынок;в сторону улицы Тимирязева;3;56,87776422;53,25020495;0
1321;Школа №79;Школа №79;в сторону улицы Тимирязева;3;56,8740941;53,24908646;0
1322;улица Чехова;ул. Чехова;в сторону улицы Удмуртской;2;56,87214493;53,2473237;0
1337;улица Петрова;ул. Петрова;в сторону улицы Сабурова;2;56,86976989;53,28911171;0
1338;4-й микрорайон;4-й мкрн;в сторону улицы Автозаводской;2;56,87399768;53,28565777;0
1340;4-й микрорайон;4-й мкрн;в сторону улицы Сабурова;2;56,87281628;53,28746563;0
1341;Торгово-развлекательный комплекс Петровский;ТРК Петровский;в сторону улицы Петрова;2;56,87262236;53,29118771;0
1342;Торгово-развлекательный комплекс Петровский;ТРК Петровский;в сторону улицы Союзной;2;56,87261357;53,29280243;0
1343;Дом моделей;Дом моделей;в сторону улицы Сабурова;2;56,87682067;53,28683259;0
1344;микрорайон Восток;мкрн Восток;в сторону Автозаводской улицы;2;56,87539653;53,30816236;0
1345;улица Ворошилова;ул. Ворошилова;начальная остановка;3;56,87240066;53,27882016;0
1347;магазин Корпорация Центр;м-н Корпорация Центр;в сторону улицы 9 Января;2;56,87670345;53,26996888;0
1348;магазин Корпорация Центр;м-н Корпорация Центр;в сторону улицы Автозаводской;2;56,87632233;53,27161199;0
1349;улица Цветочная;ул. Цветочная;в сторону улицы 9 Января;2;56,87625493;53,27392578;0
1354;улица Ворошилова;ул. Ворошилова;конечная остановка;3;56,87372277;53,28115111;0
1355;магазин Корпорация Центр;м-н Корпорация Центр;в сторону улицы Автозаводской;2;56,87642782;53,27061423;0
1356;Ремзавод;Ремзавод;в сторону улицы Бумашевской;2;56,88627012;53,23151469;0
1357;Администрация Индустриального района;Адм. Индустриального р-на;в сторону Славянского шоссе;2;56,8873925;53,23816124;0
1358;Автопарк №2;Автопарк №2;в сторону улицы Удмуртской;2;56,88218173;53,23265735;0
1360;Ижевский индустриальный техникум им. Е.Ф.Драгунова;ИИТ им. Драгунова;в сторону улицы 9 Января;2;56,88133758;53,24222207;0
1361;Администрация Индустриального района;Адм. Индустриального р-на;в сторону улицы 9 Января;2;56,8872692;53,23878902;0
1362;Ремзавод;Ремзавод;в сторону улицы 9 Января;2;56,886156;53,23212078;0
1363;Автопарк №2;Автопарк №2;в сторону улицы 9 Января;2;56,88226919;53,23148245;0
1364;Ижевский индустриальный техникум им. Е.Ф.Драгунова;ИИТ им. Драгунова;в сторону Буммашевской улицы;2;56,88133758;53,24155157;0
1365;улица Удмуртская;ул. Удмуртская;в сторону улицы Тимирязева;3;56,86166366;53,22262919;0
1366;улица Коммунаров;ул. Коммунаров;в сторону улицы Тимирязева;3;56,86126844;53,21672295;0
1367;16-й микрорайон;16-й мкрн;в сторону улицы Майской;2;56,86572979;53,22342519;0
1368;улица Авангардная;ул. Авангардная;в сторону улицы Советской;2;56,86064206;53,22061418;0
1369;улица Димитрова;ул. Димитрова;в сторону улицы Кирова;2;56,86901247;53,22275334;0
1370;улица Авангардная;ул. Авангардная;в сторону улицы Кирова;2;56,86032389;53,22100045;0
1371;радио Адам;радио Адам;в сторону улицы Удмуртской;3;56,86130955;53,22829127;0
1372;улица Удмуртская;ул. Удмуртская;в сторону улицы Карла Маркса;3;56,86167834;53,22219198;0
1373;улица Коммунаров;ул. Коммунаров;в сторону улицы Удмуртской;3;56,86126844;53,21625618;0
1374;Монтажный техникум;Монтажный техникум;в сторону улицы Карла Маркса;3;56,86027379;53,19609547;0
1376;Городская Администрация;Гор. Администрация;в сторону улицы Кирова;2;56,86706687;53,20794344;0
1377;магазин Океан;м-н Океан;в сторону улицы Карла Маркса;3;56,86060287;53,20301951;0
1378;улица Пушкинская;ул. Пушкинская;в сторону улицы Тарасова;2;56,87586242;53,20626638;0
1379;улица Холмогорова;ул. Холмогорова;в сторону улицы 10 лет Октября;2;56,87352915;53,20774527;0
1757;улица Карла Либкнехта;ул. Карла Либкнехта;в сторону улицы Ленина;3;56,83761368;53,20561186;0
1759;улица Карла Либкнехта;ул. Карла Либкнехта;в сторону улицы Карла Либкнехта;3;56,83760194;53,20545637;0
1760;переулок Октябрьский;пер. Октябрьский;в сторону улицы Ленина;3;56,83425276;53,20622344;0
1761;переулок Октябрьский;пер. Октябрьский;в сторону улицы Чугуевского;3;56,83438505;53,20604647;0
1763;Долгий мост;Долгий мост;в сторону улицы Карла Либкнехта;2;56,83950224;53,20075986;0
1764;Воткинская линия;Воткинская лин.;в сторону Магистральной улицы;3;56,82872105;53,20692619;0
1765;Трамвайное депо;Трамвайное депо;в сторону Магистральной улицы;3;56,82351804;53,20768257;0
1772;Воткинская линия;Воткинская лин.;в сторону улицы Чугуевского;3;56,8285387;53,20711933;0
1773;Трамвайное депо;Трамвайное депо;в сторону улицы Чугуевского;3;56,82369156;53,20780591;0
1776;улица Коммунаров;ул. Коммунаров;в сторону улицы Воровского;2;56,83803858;53,22296579;0
1777;Торговый центр Медведь;ТЦ Медведь;в сторону улицы Пушкинской;2;56,83767158;53,21358993;0
1778;улица Коммунаров;ул. Коммунаров;в сторону улицы Пушкинской;2;56,83815027;53,22126528;0
1779;Центральный рынок;Центр. рынок;в сторону улицы Карла Маркса;2;56,83783859;53,21278401;0
1785;Долгий мост;Долгий мост;в сторону улицы Карла Либкнехта;2;56,83977058;53,20072536;0
1786;улица Карла Маркса;ул. Карла Маркса;в сторону улицы Горького;2;56,83732548;53,20418228;0
1787;улица Карла Маркса;ул. Карла Маркса;в сторону улицы Пушкинской;2;56,83733083;53,20674185;0
1789;Долгий мост;Долгий мост;в сторону улицы Ленина;2;56,84041085;53,20089206;0
1793;МУП ИжГорЭлектроТранс;ИжГЭТ;в сторону улицы Карла Либкнехта;2;56,83339441;53,19979994;0
1794;Свято-Михайловский собор;Св.-Михайловский соб.;в сторону улицы Кирова;3;56,84828959;53,20396858;0
1795;улица Красноармейская;ул. Красноармейская;в сторону улицы Пушкинской;3;56,84400539;53,21260174;0
1796;Центр;Центр;начальная остановка;2;56,84353816;53,20296525;0
