1786;1928;1704,63;"56.8373254782,53.2041822847;56.8371667082,53.2014142159;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8318261719,53.1852442713;56.830619454,53.1852139981"
1787;1758;599,427;"56.8373308344,53.2067418544;56.8375734826,53.2106058503;56.8343488368,53.2115203755"
1787;1762;961,377;"56.8373308344,53.2067418544;56.8375734826,53.2106058503;56.8343488368,53.2115203755;56.8322595242,53.2120736022;56.8321621785,53.2099901725"
1787;1777;418,447;"56.8373308344,53.2067418544;56.8375734826,53.2106058503;56.8375910412,53.2108536423;56.8376715777,53.2135899319"
1789;1799;648,788;"56.840410852,53.2008920586;56.8406510002,53.2008490339;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.844598051,53.2015915434;56.8446286589,53.2020660335;56.8439260459,53.2021840721"
1789;1800;606,424;"56.840410852,53.2008920586;56.8406510002,53.2008490339;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.8446157378,53.2001756188;56.8458411646,53.199978259"
1789;1806;413,552;"56.840410852,53.2008920586;56.8406510002,53.2008490339;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8435364858,53.2001079757;56.8435012095,53.1993569841"
1793;1787;793,002;"56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.837254963,53.2054428905;56.8372814,53.2057808367;56.8373308344,53.2067418544"
1793;1789;850,865;"56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.8371667082,53.2014142159;56.8376297976,53.2013295048;56.8378944597,53.2012827924;56.840410852,53.2008920586"
1794;1209;442,121;"56.8482895892,53.2039685754;56.8513916106,53.2034533916;56.8520607309,53.203367872;56.8522509235,53.2033466718"
1795;1829;475,461;"56.8440053921,53.2126017447;56.8441391747,53.214079653;56.8442670613,53.215579031;56.844575746,53.2193501586;56.8446639341,53.2203265374"
1796;1798;737,569;"56.8435381563,53.2029652471;56.8435293126,53.2027024001;56.8435885158,53.2025412423;56.8446639341,53.2023503503;56.8448256201,53.2042976283;56.8448537222,53.2046201235;56.845222487,53.2088627768;56.8454421917,53.2119399558"
1797;1798;636,389;"56.844598051,53.2015915434;56.8446286589,53.2020660335;56.8446639341,53.2023503503;56.8448256201,53.2042976283;56.8448537222,53.2046201235;56.845222487,53.2088627768;56.8454421917,53.2119399558"
1798;1830;354,68;"56.8454421917,53.2119399558;56.8456219045,53.2138720523;56.8456482374,53.21424117;56.8459175099,53.2177066907"
1798;1837;452,717;"56.8454421917,53.2119399558;56.8456219045,53.2138720523;56.8456482374,53.21424117;56.845765114,53.2142041595;56.8483993835,53.21332938"
1799;1800;401,352;"56.8439260459,53.2021840721;56.8436408897,53.2022483915;56.8435997669,53.2014954236;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.8446157378,53.2001756188;56.8458411646,53.199978259"
1799;1806;208,479;"56.8439260459,53.2021840721;56.8436408897,53.2022483915;56.8435997669,53.2014954236;56.8435497513,53.2003922925;56.8435364858,53.2001079757;56.8435012095,53.1993569841"
1800;1215;476,886;"56.8458411646,53.199978259;56.8501052078,53.1991377952"
1801;1797;559,268;"56.8485460212,53.1991136305;56.8446080735,53.1998880681;56.8444640243,53.1999202278;56.8444866733,53.2001916987;56.844598051,53.2015915434"
1801;1805;650,588;"56.8485460212,53.1991136305;56.8446080735,53.1998880681;56.8444640243,53.1999202278;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738"
1801;2228;634,607;"56.8485460212,53.1991136305;56.8446080735,53.1998880681;56.8444640243,53.1999202278;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875"
1802;1794;409,698;"56.8446183416,53.2045390057;56.8458736384,53.2043512578;56.8466107022,53.2042408548;56.8477445425,53.2040584968;56.8482895892,53.2039685754"
1803;1795;438,581;"56.8435262174,53.2054455854;56.8435711559,53.2062550899;56.8436263207,53.2072488066;56.8436717441,53.2080983105;56.8437510908,53.2095145045;56.8439142546,53.211507417;56.8440053921,53.2126017447"
1804;1803;585,275;"56.8484207529,53.2038147839;56.8476594074,53.2039436023;56.8469127846,53.2040535561;56.8464424409,53.2041259603;56.8456399346,53.2042627737;56.8451357741,53.2043405678;56.8447138992,53.2044048872;56.8442788034,53.2044719913;56.8438554941,53.2045443955;56.8437290801,53.2045765552;56.8436820125,53.2046328796;56.8436467363,53.204678514;56.8436251186,53.2047351977;56.8436045817,53.2047673574;56.843573236,53.2048501821;56.8435512252,53.2049279762;56.8435335871,53.2051076392;56.8435203216,53.2052686173;56.8435262174,53.2054455854"
1804;1846;509,576;"56.8484207529,53.2038147839;56.8476594074,53.2039436023;56.8469127846,53.2040535561;56.8464424409,53.2041259603;56.8456399346,53.2042627737;56.8451357741,53.2043405678;56.8447138992,53.2044048872;56.8442788034,53.2044719913;56.8438554941,53.2045443955"
1805;1763;360,079;"56.8427268913,53.200218738;56.8397705798,53.2007253562;56.8395022429,53.2007598583"
1805;1785;330,168;"56.8427268913,53.200218738;56.8397705798,53.2007253562"
1806;1933;800,287;"56.8435012095,53.1993569841;56.8434277089,53.1977852019;56.8444449127,53.1967015641;56.844598444,53.1965430115;56.8445778586,53.1956685914;56.8445396355,53.1951268174;56.8443426728,53.194643973;56.8442074661,53.189499501;56.844271483,53.1891216696;56.8442067783,53.1886603847;56.84418182,53.1883351946;56.8441730257,53.1882199407;56.8441066995,53.1876157338"
1807;1763;535,029;"56.8435997669,53.2014954236;56.8435497513,53.2003922925;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738;56.8397705798,53.2007253562;56.8395022429,53.2007598583"
1807;1805;174,95;"56.8435997669,53.2014954236;56.8435497513,53.2003922925;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738"
1807;2081;565,899;"56.8435997669,53.2014954236;56.8435497513,53.2003922925;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738;56.8397705798,53.2007253562;56.8395022429,53.2007598583;56.8392257645,53.2008058088"
1809;1799;604,344;"56.8454598289,53.2102876845;56.8453693336,53.2090424398;56.8453497312,53.2088271137;56.8449644601,53.2045899401;56.8449402393,53.2042869384;56.8448118638,53.2023368756;56.8447727074,53.2020070142;56.8446286589,53.2020660335;56.8439260459,53.2021840721"
1809;1805;849,898;"56.8454598289,53.2102876845;56.8453693336,53.2090424398;56.8453497312,53.2088271137;56.8449644601,53.2045899401;56.8449402393,53.2042869384;56.8448118638,53.2023368756;56.8447727074,53.2020070142;56.8446157378,53.2001756188;56.8446080735,53.1998880681;56.8444640243,53.1999202278;56.8435364858,53.2001079757;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738"
1809;1806;805,459;"56.8454598289,53.2102876845;56.8453693336,53.2090424398;56.8453497312,53.2088271137;56.8449644601,53.2045899401;56.8449402393,53.2042869384;56.8448118638,53.2023368756;56.8447727074,53.2020070142;56.8446157378,53.2001756188;56.8446080735,53.1998880681;56.8444640243,53.1999202278;56.8435364858,53.2001079757;56.8435012095,53.1993569841"
1809;2201;580,511;"56.8454598289,53.2102876845;56.8453693336,53.2090424398;56.8453497312,53.2088271137;56.8449644601,53.2045899401;56.8449402393,53.2042869384;56.8448256201,53.2042976283;56.8436114601,53.2044512402;56.8435606317,53.2034208614"
1810;395;1094,7;"56.8612988886,53.290607132;56.8604929686,53.2907904782;56.8603236893,53.2908282972;56.8597857425,53.2909309747;56.8570201099,53.2914352889;56.8562458259,53.2914943082;56.8533479506,53.2917624553;56.8524678853,53.2917698215;56.8517864305,53.2915770122;56.851494126,53.2914943082"
1810;396;564,629;"56.8612988886,53.290607132;56.8604929686,53.2907904782;56.8603236893,53.2908282972;56.8597857425,53.2909309747;56.8570201099,53.2914352889;56.8562458259,53.2914943082"
1810;1813;169,409;"56.8612988886,53.290607132;56.8604929686,53.2907904782;56.8603236893,53.2908282972;56.8597857425,53.2909309747"
1811;1337;565,997;"56.8647106581,53.290136325;56.8697698929,53.2891117066"
1812;1337;838,439;"56.8622777945,53.290667409;56.8647106581,53.290136325;56.8697698929,53.2891117066"
1812;1338;1385,87;"56.8622777945,53.290667409;56.8647106581,53.290136325;56.8697698929,53.2891117066;56.8723579941,53.2885967024;56.8724784202,53.2885645427;56.8739976801,53.2856577741"
1812;1811;272,441;"56.8622777945,53.290667409;56.8647106581,53.290136325"
1814;396;528,636;"56.8605881418,53.2916598677;56.860532354,53.2913004517;56.860532354,53.2910482946;56.8604929686,53.2907904782;56.8603236893,53.2908282972;56.8597857425,53.2909309747;56.8570201099,53.2914352889;56.8562458259,53.2914943082"
1814;1813;133,416;"56.8605881418,53.2916598677;56.860532354,53.2913004517;56.860532354,53.2910482946;56.8604929686,53.2907904782;56.8603236893,53.2908282972;56.8597857425,53.2909309747"
1816;1810;455,862;"56.8653720766,53.2897561579;56.8612988886,53.290607132"
1817;1906;524,444;"56.8322539422,53.1652534325;56.8322747801,53.1647798407;56.832145624,53.1626662845;56.8321247859,53.162292226;56.8319656499,53.1602079549;56.8318511876,53.1587596011;56.8317837092,53.1579335104;56.8317021746,53.156702549"
1818;1822;779,867;"56.8315084864,53.1711006565;56.8314002152,53.1720768557;56.8313855693,53.1727796078;56.8317666061,53.1838778439"
1818;1823;926,541;"56.8315084864,53.1711006565;56.8314002152,53.1720768557;56.8313855693,53.1727796078;56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.8318384586,53.1855671258;56.8318665213,53.1862819153"
1819;1817;358,803;"56.8317048286,53.1710587052;56.8321749151,53.1668140756;56.8322539422,53.1652534325"
1820;1818;441,932;"56.8320367648,53.1639444973;56.8320986401,53.1647326791;56.8320047214,53.1667175067;56.8315084864,53.1711006565"
1821;1817;1175;"56.8319809836,53.1844258163;56.8315587147,53.1727796078;56.831582207,53.1721626448;56.8317048286,53.1710587052;56.8321749151,53.1668140756;56.8322539422,53.1652534325"
1821;1819;816,199;"56.8319809836,53.1844258163;56.8315587147,53.1727796078;56.831582207,53.1721626448;56.8317048286,53.1710587052"
1821;1906;1699,45;"56.8319809836,53.1844258163;56.8315587147,53.1727796078;56.831582207,53.1721626448;56.8317048286,53.1710587052;56.8321749151,53.1668140756;56.8322539422,53.1652534325;56.8322747801,53.1647798407;56.832145624,53.1626662845;56.8321247859,53.162292226;56.8319656499,53.1602079549;56.8318511876,53.1587596011;56.8317837092,53.1579335104;56.8317021746,53.156702549"
1822;1787;1784,9;"56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.8318384586,53.1855671258;56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.837254963,53.2054428905;56.8372814,53.2057808367;56.8373308344,53.2067418544"
1822;1789;1842,77;"56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.8318384586,53.1855671258;56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.8371667082,53.2014142159;56.8376297976,53.2013295048;56.8378944597,53.2012827924;56.840410852,53.2008920586"
1822;1793;991,901;"56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.8318384586,53.1855671258;56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434"
1822;1929;544,801;"56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.830619454,53.1852139981;56.8276811573,53.1849184524"
1823;1789;1696,09;"56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.8371667082,53.2014142159;56.8376297976,53.2013295048;56.8378944597,53.2012827924;56.840410852,53.2008920586"
1823;1793;845,227;"56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434"
1823;2227;1722,92;"56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.8371667082,53.2014142159;56.8376297976,53.2013295048;56.8378944597,53.2012827924;56.840410852,53.2008920586;56.8406510002,53.2008490339"
1829;1902;612,626;"56.8446639341,53.2203265374;56.8452607094,53.2258974397;56.8455267423,53.2283758017;56.8456178759,53.2292126722;56.8457134309,53.2302158209"
1830;1370;2094,23;"56.8459175099,53.2177066907;56.8460909811,53.2195910867;56.8466130112,53.2260717128;56.8466400312,53.2264314881;56.8467778328,53.2263674382;56.8496783783,53.2253295248;56.8523724459,53.2242708602;56.8544667535,53.2234447695;56.8553806126,53.2230443005;56.8598220347,53.2210948665;56.8602329844,53.2210058435;56.8603238858,53.2210004536"
1830;1833;681,419;"56.8459175099,53.2177066907;56.8460909811,53.2195910867;56.8466130112,53.2260717128;56.8466400312,53.2264314881;56.8468175274,53.2287901946"
1830;1835;881,087;"56.8459175099,53.2177066907;56.8460909811,53.2195910867;56.8466130112,53.2260717128;56.8466400312,53.2264314881;56.8467778328,53.2263674382;56.8496783783,53.2253295248"
1831;1809;1111,96;"56.8469198097,53.2283755322;56.8467778328,53.2263674382;56.8467492408,53.2260200597;56.8460849384,53.2181799232;56.8460700526,53.2179159084;56.8459556334,53.2164943244;56.8459362769,53.2163337955;56.845765114,53.2142041595;56.8457443818,53.2138323468;56.8454598289,53.2102876845"
1831;1835;451,772;"56.8469198097,53.2283755322;56.8467778328,53.2263674382;56.8496783783,53.2253295248"
1831;1841;730,465;"56.8469198097,53.2283755322;56.8467778328,53.2263674382;56.8467492408,53.2260200597;56.8460849384,53.2181799232;56.8460700526,53.2179159084;56.8459556334,53.2164943244"
1831;1842;643,085;"56.8469198097,53.2283755322;56.8467778328,53.2263674382;56.8467492408,53.2260200597;56.8460849384,53.2181799232;56.8460700526,53.2179159084"
1833;1267;1385,31;"56.8468175274,53.2287901946;56.8469271788,53.2301705458;56.8469409774,53.2303693272;56.8471736965,53.2337218556;56.8459421231,53.2340070707;56.8469273753,53.246950716;56.8470036692,53.2475193496;56.847349127,53.2492923545"
1833;1896;428,112;"56.8468175274,53.2287901946;56.8469271788,53.2301705458;56.845841863,53.2304585839;56.8456708175,53.2305147231;56.8438825652,53.2311016496"
1834;1780;1702,17;"56.8503325469,53.2246000029;56.8467492408,53.2260200597;56.8466130112,53.2260717128;56.8454253405,53.2264580782;56.8448257183,53.220605644;56.844314079,53.2146509815;56.8442846991,53.2143130353;56.8441024251,53.2143881344;56.840884059,53.2153963224;56.8407817939,53.2154283581"
1834;1833;590,034;"56.8503325469,53.2246000029;56.8467492408,53.2260200597;56.8466130112,53.2260717128;56.8466400312,53.2264314881;56.8468175274,53.2287901946"
1834;1836;1028,24;"56.8503325469,53.2246000029;56.8467492408,53.2260200597;56.8466130112,53.2260717128;56.8454253405,53.2264580782;56.8452440056,53.226520601;56.8412569201,53.2278280989"
1834;1841;993,669;"56.8503325469,53.2246000029;56.8467492408,53.2260200597;56.8460849384,53.2181799232;56.8460700526,53.2179159084;56.8459556334,53.2164943244"
1835;1203;649,128;"56.8496783783,53.2253295248;56.8523724459,53.2242708602;56.8544667535,53.2234447695;56.8553806126,53.2230443005"
1835;1370;1213,14;"56.8496783783,53.2253295248;56.8523724459,53.2242708602;56.8544667535,53.2234447695;56.8553806126,53.2230443005;56.8598220347,53.2210948665;56.8602329844,53.2210058435;56.8603238858,53.2210004536"
1837;1213;396,78;"56.8483993835,53.21332938;56.8519136158,53.2121974129"
1838;1809;623,644;"56.8493351526,53.2126427078;56.8457443818,53.2138323468;56.8454598289,53.2102876845"
1838;1830;655,105;"56.8493351526,53.2126427078;56.8457443818,53.2138323468;56.8456219045,53.2138720523;56.8456482374,53.21424117;56.8459175099,53.2177066907"
1838;1840;492,304;"56.8493351526,53.2126427078;56.8457443818,53.2138323468;56.8456219045,53.2138720523;56.8449786585,53.2140857615"
1841;1809;381,491;"56.8459556334,53.2164943244;56.8459362769,53.2163337955;56.845765114,53.2142041595;56.8457443818,53.2138323468;56.8454598289,53.2102876845"
1841;1840;250,15;"56.8459556334,53.2164943244;56.8459362769,53.2163337955;56.845765114,53.2142041595;56.8457443818,53.2138323468;56.8456219045,53.2138720523;56.8449786585,53.2140857615"
1843;1844;477,337;"56.8447506482,53.2206724787;56.8444228533,53.2168744915;56.8440759437,53.2129209161"
1844;1802;612,386;"56.8440759437,53.2129209161;56.8439877542,53.211853448;56.8439539522,53.211413543;56.843856968,53.2102950507;56.8437981583,53.2095011196;56.8436717441,53.2072856046;56.8436167797,53.2062525639;56.843593822,53.2058210812;56.84355265,53.2052336729;56.8435600197,53.2050969493;56.8435717621,53.2050164602;56.8435835536,53.2049305813;56.8436002091,53.2048773112;56.843619272,53.2048209868;56.8436412828,53.2047780473;56.8436588717,53.2047485826;56.8436779346,53.2047191179;56.8436893821,53.2047079788;56.8437334527,53.2046704292;56.8438143223,53.2046543493;56.8446183416,53.2045390057"
1844;1932;549,811;"56.8440759437,53.2129209161;56.8439877542,53.211853448;56.8439539522,53.211413543;56.843856968,53.2102950507;56.8437981583,53.2095011196;56.8436717441,53.2072856046;56.8436167797,53.2062525639;56.843593822,53.2058210812;56.84355265,53.2052336729;56.8435306392,53.2050057703;56.843514475,53.2049413611;56.8434835714,53.204863567;56.8434115447,53.2047536132;56.8433498355,53.204686509;56.8433116111,53.2046516544;56.8431998857,53.2046624342;56.8430322969,53.2046945939"
1845;1802;461,009;"56.8404862898,53.2051505787;56.8416129684,53.2049498161;56.8432733867,53.2047482233;56.8437334527,53.2046704292;56.8438143223,53.2046543493;56.8446183416,53.2045390057"
1845;1803;367,64;"56.8404862898,53.2051505787;56.8416129684,53.2049498161;56.8432733867,53.2047482233;56.8433468876,53.2047750829;56.8433924325,53.2048260174;56.8434395005,53.2048904266;56.8434833257,53.2049993024;56.8434997356,53.2050861695;56.8435203216,53.2052686173;56.8435262174,53.2054455854"
1846;1931;381,714;"56.8438554941,53.2045443955;56.8437290801,53.2045765552;56.8435555979,53.2046088047;56.8434115447,53.2046301847;56.8433116111,53.2046516544;56.8431998857,53.2046624342;56.8430322969,53.2046945939;56.841994517,53.2048233224;56.840433371,53.2050271502"
1866;1868;763,849;"56.8800897738,53.2947677182;56.8797209069,53.2931976364;56.8786656783,53.2899328454;56.8779934019,53.2884063494;56.8759706083,53.2848853128"
1867;1876;563,528;"56.8794452871,53.2926483868;56.8796160333,53.2932634925;56.8799815732,53.2948018207;56.880986964,53.3005403405;56.8811221194,53.3013864853"
1868;1340;663,861;"56.8759706083,53.2848853128;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8745532425,53.2826699775;56.8745034155,53.2828147859;56.874485841,53.2829436043;56.8744594793,53.2830723329;56.8744594793,53.2832386111;56.8744535885,53.283426359;56.8744770538,53.283598027;56.8745268808,53.283775085;56.8745737623,53.2839091136;56.8728162788,53.2874656336"
1868;1349;715,264;"56.8759706083,53.2848853128;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8754761342,53.2808585247;56.875809646,53.2778208716;56.8762549291,53.2739257765"
1868;1352;594,526;"56.8759706083,53.2848853128;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8725506749,53.2788279616"
1869;1344;984,455;"56.8728133333,53.2956723726;56.873198567,53.301974606;56.8732191436,53.3022207444;56.8736047241,53.3083810458;56.8736122027,53.3085064679;56.8736946404,53.3084898114;56.8753965251,53.3081623579"
1869;1871;539,734;"56.8728133333,53.2956723726;56.873198567,53.301974606;56.8732191436,53.3022207444;56.8733127027,53.3022062688;56.8744633084,53.3019616306"
1870;1810;931,905;"56.8696264807,53.2888818277;56.8653720766,53.2897561579;56.8612988886,53.290607132"
1870;1816;476,043;"56.8696264807,53.2888818277;56.8653720766,53.2897561579"
1871;1876;784,079;"56.8744633084,53.3019616306;56.880986964,53.3005403405;56.8811221194,53.3013864853"
1872;1341;399,351;"56.8730336123,53.2977162195;56.8726223615,53.2911877132"
1874;1872;772,773;"56.8747723123,53.3081560812;56.8736859712,53.3083669784;56.8733127027,53.3022062688;56.8732891875,53.3019648915;56.8730336123,53.2977162195"
1875;1091;774,326;"56.8818418716,53.3055758494;56.8820309911,53.3066522241;56.8820461203,53.3067479025;56.8829026081,53.3116959036;56.8831392031,53.3130435764;56.8834140649,53.3143127295;56.8835403263,53.3151136776;56.8836288057,53.3156364331;56.8836932541,53.3159590848;56.8837439545,53.3161732765;56.8838442087,53.3163177926;56.8839793392,53.3163189937;56.8841125623,53.3162535308;56.8842137152,53.316053776;56.8842005078,53.3158775494;56.884051808,53.3155805501"
1875;1882;476,152;"56.8818418716,53.3055758494;56.8820309911,53.3066522241;56.8814515602,53.3068080508;56.8783912395,53.3074233741"
1875;2218;609,648;"56.8818418716,53.3055758494;56.8820309911,53.3066522241;56.8820461203,53.3067479025;56.8829026081,53.3116959036;56.8831392031,53.3130435764;56.8834140649,53.3143127295;56.8835403263,53.3151136776"
1876;1875;266,807;"56.8811221194,53.3013864853;56.8818418716,53.3055758494"
1877;1104;694,88;"56.8804466925,53.300449544;56.8742380796,53.3017510026"
1878;1866;280,723;"56.880862786,53.2991663253;56.8800897738,53.2947677182"
1879;1877;428,488;"56.8820094319,53.3059714082;56.8810514896,53.3003003275;56.8804466925,53.300449544"
1879;1878;432,65;"56.8820094319,53.3059714082;56.8810514896,53.3003003275;56.880862786,53.2991663253"
1881;1879;433,727;"56.8786961989,53.3074880145;56.8814101413,53.3069306561;56.8814584896,53.3069194836;56.8820461203,53.3067479025;56.8821394253,53.3067247834;56.8821236505,53.3066245164;56.8820094319,53.3059714082"
1882;1874;404,862;"56.8783912395,53.3074233741;56.8747723123,53.3081560812"
1895;1265;457,463;"56.8466276511,53.2420980168;56.8467657967,53.2440211302;56.8468598749,53.2452254117;56.8469789093,53.2468159687;56.847072987,53.2475134207;56.8474698301,53.2494231492"
1898;1899;556,062;"56.8466393925,53.2416741917;56.8460926024,53.2344027786;56.8460396915,53.2342069459;56.8459647712,53.2340701325;56.8459015432,53.2340004232;56.8458192534,53.2339547888;56.8457266464,53.2339467938;56.8455987649,53.2339816484;56.8452915625,53.2343893039"
1898;1901;656,655;"56.8466393925,53.2416741917;56.8460926024,53.2344027786;56.8460058914,53.2332547317;56.8458309951,53.2309775923"
1901;1843;638,1;"56.8458309951,53.2309775923;56.8457633945,53.2302640604;56.8449490826,53.2225500474;56.844813829,53.2212840517;56.8447506482,53.2206724787"
1902;1895;729,765;"56.8457134309,53.2302158209;56.8457736623,53.2307736747;56.8458339428,53.2314415721;56.8459603497,53.2331957124;56.8460602761,53.2344241585;56.8461969991,53.2362561827;56.8463601522,53.2384394482;56.8466276511,53.2420980168"
1902;1899;289,546;"56.8457134309,53.2302158209;56.8457736623,53.2307736747;56.8458339428,53.2314415721;56.8459603497,53.2331957124;56.8459280233,53.2333646855;56.8458985956,53.2334827241;56.8457339666,53.2337965955;56.8455987649,53.2339816484;56.8452915625,53.2343893039"
